1170947368 	 2007-2-8:	 1775 	27.41529607772827
1171033768 	 2007-2-9:	 1924 	30.031628131866455
1171120168 	 2007-2-10:	 1910 	26.938124895095825
1171206568 	 2007-2-11:	 2013 	28.96219801902771
1171292968 	 2007-2-12:	 1955 	27.1636860370636
1171379368 	 2007-2-13:	 1881 	26.810700178146362
1171465768 	 2007-2-14:	 1768 	23.545166015625
1171552168 	 2007-2-15:	 2621 	29.731329917907715
1171638568 	 2007-2-16:	 2424 	27.082384824752808
1171724968 	 2007-2-17:	 3566 	25.660515069961548
1171811368 	 2007-2-18:	 5714 	27.227511882781982
1171897768 	 2007-2-19:	 6136 	23.937535047531128
1171984168 	 2007-2-20:	 6133 	24.803818702697754
1172070568 	 2007-2-21:	 6206 	21.5745050907135
1172156968 	 2007-2-22:	 5164 	21.567246913909912
1172243368 	 2007-2-23:	 5229 	21.593944787979126
1172329768 	 2007-2-24:	 4089 	21.6716730594635
1172416168 	 2007-2-25:	 1804 	21.701247930526733
1172502568 	 2007-2-26:	 1353 	21.879143953323364
1172588968 	 2007-2-27:	 1432 	21.82077693939209
1172675368 	 2007-2-28:	 1463 	21.877061128616333
1172761768 	 2007-3-1:	 3031 	21.341630935668945
1172848168 	 2007-3-2:	 3096 	21.56452202796936
1172934568 	 2007-3-3:	 3146 	21.635135173797607
1173020968 	 2007-3-4:	 3266 	21.750279903411865
1173107368 	 2007-3-5:	 3430 	21.620949029922485
1173193768 	 2007-3-6:	 3471 	21.236530780792236
1173280168 	 2007-3-7:	 3558 	21.430509090423584
1173366568 	 2007-3-8:	 2102 	21.814494848251343
1173452968 	 2007-3-9:	 2169 	21.851041078567505
1173539368 	 2007-3-10:	 2307 	21.817919969558716
1173625768 	 2007-3-11:	 2444 	21.92569899559021
1173712168 	 2007-3-12:	 2429 	21.72351098060608
1173798568 	 2007-3-13:	 2351 	22.234069347381592
1173884968 	 2007-3-14:	 2129 	21.82087516784668
1173971368 	 2007-3-15:	 1957 	21.764929056167603
